level,frequent_itemset,count,support
4,E66 && I10 && Z82 && Z87,257.0,0.051400
4,E66 && I10 && Z86 && Z87,427.0,0.085400
4,E66 && I70 && MemberGender=F && Z68,258.0,0.051600
4,E66 && I70 && Z00 && Z68,385.0,0.077000
4,E66 && I70 && Z00 && Z87,281.0,0.056200
4,E66 && I70 && Z68 && Z86,260.0,0.052000
4,E66 && I70 && Z68 && Z87,305.0,0.061000
4,E66 && K21 && Z00 && Z68,275.0,0.055000
4,E66 && K21 && Z68 && Z87,254.0,0.050800
4,E66 && MemberGender=F && Z00 && Z68,566.0,0.113200
4,E66 && MemberGender=F && Z00 && Z86,340.0,0.068000
4,E66 && MemberGender=F && Z00 && Z87,388.0,0.077600
4,E66 && MemberGender=F && Z68 && Z86,404.0,0.080800
4,E66 && MemberGender=F && Z68 && Z87,460.0,0.092000
4,E66 && MemberGender=F && Z86 && Z87,342.0,0.068400
4,E66 && MemberGender=M && Z00 && Z68,456.0,0.091200
4,E66 && MemberGender=M && Z00 && Z86,263.0,0.052600
4,E66 && MemberGender=M && Z00 && Z87,327.0,0.065400
4,E66 && MemberGender=M && Z68 && Z86,307.0,0.061400
4,E66 && MemberGender=M && Z68 && Z87,384.0,0.076800
4,E66 && MemberGender=M && Z86 && Z87,272.0,0.054400
4,E66 && N18 && Z00 && Z68,283.0,0.056600
4,E66 && N18 && Z68 && Z87,258.0,0.051600
4,E66 && R73 && Z00 && Z68,304.0,0.060800
4,E66 && R73 && Z68 && Z87,251.0,0.050200
4,E66 && Z00 && Z68 && Z72,270.0,0.054000
4,E66 && Z00 && Z68 && Z82,342.0,0.068400
4,E66 && Z00 && Z68 && Z86,581.0,0.116200
4,E66 && Z00 && Z68 && Z87,696.0,0.139200
4,E66 && Z00 && Z68 && ageGroup=between_70_and_75,316.0,0.063200
4,E66 && Z00 && Z68 && ageGroup=greater_than_80,264.0,0.052800
4,E66 && Z00 && Z82 && Z87,270.0,0.054000
4,E66 && Z00 && Z86 && Z87,501.0,0.100200
4,E66 && Z68 && Z82 && Z86,261.0,0.052200
4,E66 && Z68 && Z82 && Z87,306.0,0.061200
4,E66 && Z68 && Z86 && Z87,588.0,0.117600
4,E78 && F32 && I10 && Z87,253.0,0.050600
4,E78 && F32 && Z86 && Z87,272.0,0.054400
4,E78 && G47 && I10 && Z00,264.0,0.052800
4,E78 && G47 && I10 && Z87,283.0,0.056600
4,E78 && G47 && Z00 && Z68,297.0,0.059400
4,E78 && G47 && Z00 && Z86,270.0,0.054000
4,E78 && G47 && Z00 && Z87,313.0,0.062600
4,E78 && G47 && Z68 && Z87,285.0,0.057000
4,E78 && G47 && Z86 && Z87,312.0,0.062400
4,E78 && I10 && I12 && N18,349.0,0.069800
4,E78 && I10 && I12 && Z87,263.0,0.052600
4,E78 && I10 && I25 && MemberGender=M,268.0,0.053600
4,E78 && I10 && I25 && Z00,254.0,0.050800
4,E78 && I10 && I25 && Z86,293.0,0.058600
4,E78 && I10 && I25 && Z87,328.0,0.065600
4,E78 && I10 && I70 && MemberGender=F,449.0,0.089800
4,E78 && I10 && I70 && MemberGender=M,284.0,0.056800
4,E78 && I10 && I70 && N18,266.0,0.053200
4,E78 && I10 && I70 && Z00,596.0,0.119200
4,E78 && I10 && I70 && Z68,518.0,0.103600
4,E78 && I10 && I70 && Z82,261.0,0.052200
4,E78 && I10 && I70 && Z86,467.0,0.093400
4,E78 && I10 && I70 && Z87,540.0,0.108000
4,E78 && I10 && I70 && ageGroup=greater_than_80,343.0,0.068600
4,E78 && I10 && I73 && Z00,269.0,0.053800
4,E78 && I10 && I73 && Z87,257.0,0.051400
4,E78 && I10 && K21 && MemberGender=F,396.0,0.079200
4,E78 && I10 && K21 && Z00,388.0,0.077600
4,E78 && I10 && K21 && Z68,348.0,0.069600
4,E78 && I10 && K21 && Z86,384.0,0.076800
4,E78 && I10 && K21 && Z87,445.0,0.089000
4,E78 && I10 && M19 && MemberGender=F,251.0,0.050200
4,E78 && I10 && M25 && MemberGender=F,254.0,0.050800
4,E78 && I10 && M25 && Z00,258.0,0.051600
4,E78 && I10 && M25 && Z87,296.0,0.059200
4,E78 && I10 && M54 && MemberGender=F,275.0,0.055000
4,E78 && I10 && M54 && Z00,284.0,0.056800
4,E78 && I10 && M54 && Z68,266.0,0.053200
4,E78 && I10 && M54 && Z86,260.0,0.052000
4,E78 && I10 && M54 && Z87,321.0,0.064200
4,E78 && I10 && M81 && MemberGender=F,335.0,0.067000
4,E78 && I10 && M81 && Z00,259.0,0.051800
4,E78 && I10 && M85 && MemberGender=F,274.0,0.054800
4,E78 && I10 && MemberGender=F && N18,304.0,0.060800
4,E78 && I10 && MemberGender=F && R73,311.0,0.062200
4,E78 && I10 && MemberGender=F && Z00,841.0,0.168200
4,E78 && I10 && MemberGender=F && Z68,763.0,0.152600
4,E78 && I10 && MemberGender=F && Z79,349.0,0.069800
4,E78 && I10 && MemberGender=F && Z82,450.0,0.090000
4,E78 && I10 && MemberGender=F && Z83,251.0,0.050200
4,E78 && I10 && MemberGender=F && Z86,716.0,0.143200
4,E78 && I10 && MemberGender=F && Z87,813.0,0.162600
4,E78 && I10 && MemberGender=F && ageGroup=between_70_and_75,354.0,0.070800
4,E78 && I10 && MemberGender=F && ageGroup=between_75_and_80,268.0,0.053600
4,E78 && I10 && MemberGender=F && ageGroup=greater_than_80,545.0,0.109000
4,E78 && I10 && MemberGender=M && N18,262.0,0.052400
4,E78 && I10 && MemberGender=M && N40,309.0,0.061800
4,E78 && I10 && MemberGender=M && Z00,593.0,0.118600
4,E78 && I10 && MemberGender=M && Z68,557.0,0.111400
4,E78 && I10 && MemberGender=M && Z79,272.0,0.054400
4,E78 && I10 && MemberGender=M && Z82,270.0,0.054000
4,E78 && I10 && MemberGender=M && Z86,517.0,0.103400
4,E78 && I10 && MemberGender=M && Z87,650.0,0.130000
4,E78 && I10 && MemberGender=M && ageGroup=greater_than_80,302.0,0.060400
4,E78 && I10 && N18 && Z00,381.0,0.076200
4,E78 && I10 && N18 && Z68,331.0,0.066200
4,E78 && I10 && N18 && Z86,359.0,0.071800
4,E78 && I10 && N18 && Z87,416.0,0.083200
4,E78 && I10 && N18 && ageGroup=greater_than_80,311.0,0.062200
4,E78 && I10 && R73 && Z00,403.0,0.080600
4,E78 && I10 && R73 && Z68,370.0,0.074000
4,E78 && I10 && R73 && Z86,316.0,0.063200
4,E78 && I10 && R73 && Z87,364.0,0.072800
4,E78 && I10 && Z00 && Z60,251.0,0.050200
4,E78 && I10 && Z00 && Z68,1042.0,0.208400
4,E78 && I10 && Z00 && Z72,327.0,0.065400
4,E78 && I10 && Z00 && Z79,379.0,0.075800
4,E78 && I10 && Z00 && Z82,537.0,0.107400
4,E78 && I10 && Z00 && Z83,320.0,0.064000
4,E78 && I10 && Z00 && Z86,847.0,0.169400
4,E78 && I10 && Z00 && Z87,990.0,0.198000
4,E78 && I10 && Z00 && ageGroup=between_70_and_75,407.0,0.081400
4,E78 && I10 && Z00 && ageGroup=between_75_and_80,307.0,0.061400
4,E78 && I10 && Z00 && ageGroup=greater_than_80,514.0,0.102800
4,E78 && I10 && Z60 && Z86,251.0,0.050200
4,E78 && I10 && Z60 && Z87,284.0,0.056800
4,E78 && I10 && Z68 && Z72,326.0,0.065200
4,E78 && I10 && Z68 && Z79,381.0,0.076200
4,E78 && I10 && Z68 && Z82,501.0,0.100200
4,E78 && I10 && Z68 && Z83,307.0,0.061400
4,E78 && I10 && Z68 && Z86,792.0,0.158400
4,E78 && I10 && Z68 && Z87,925.0,0.185000
4,E78 && I10 && Z68 && ageGroup=between_70_and_75,382.0,0.076400
4,E78 && I10 && Z68 && ageGroup=between_75_and_80,280.0,0.056000
4,E78 && I10 && Z68 && ageGroup=greater_than_80,436.0,0.087200
4,E78 && I10 && Z72 && Z86,305.0,0.061000
4,E78 && I10 && Z72 && Z87,366.0,0.073200
4,E78 && I10 && Z79 && Z86,361.0,0.072200
4,E78 && I10 && Z79 && Z87,440.0,0.088000
4,E78 && I10 && Z82 && Z86,465.0,0.093000
4,E78 && I10 && Z82 && Z87,549.0,0.109800
4,E78 && I10 && Z83 && Z86,263.0,0.052600
4,E78 && I10 && Z83 && Z87,327.0,0.065400
4,E78 && I10 && Z85 && Z87,267.0,0.053400
4,E78 && I10 && Z86 && Z87,1021.0,0.204200
4,E78 && I10 && Z86 && ageGroup=between_70_and_75,296.0,0.059200
4,E78 && I10 && Z86 && ageGroup=between_75_and_80,280.0,0.056000
4,E78 && I10 && Z86 && ageGroup=greater_than_80,483.0,0.096600
4,E78 && I10 && Z87 && Z98,264.0,0.052800
4,E78 && I10 && Z87 && ageGroup=between_70_and_75,373.0,0.074600
4,E78 && I10 && Z87 && ageGroup=between_75_and_80,330.0,0.066000
4,E78 && I10 && Z87 && ageGroup=greater_than_80,550.0,0.110000
4,E78 && I12 && MemberGender=F && N18,279.0,0.055800
4,E78 && I12 && MemberGender=M && N18,264.0,0.052800
4,E78 && I12 && N18 && Z00,350.0,0.070000
4,E78 && I12 && N18 && Z68,304.0,0.060800
4,E78 && I12 && N18 && Z86,327.0,0.065400
4,E78 && I12 && N18 && Z87,386.0,0.077200
4,E78 && I12 && N18 && ageGroup=greater_than_80,302.0,0.060400
4,E78 && I12 && Z00 && Z87,260.0,0.052000
4,E78 && I12 && Z86 && Z87,278.0,0.055600
4,E78 && I25 && MemberGender=M && Z87,272.0,0.054400
4,E78 && I25 && Z00 && Z87,253.0,0.050600
4,E78 && I25 && Z86 && Z87,328.0,0.065600
4,E78 && I70 && I73 && Z00,251.0,0.050200
4,E78 && I70 && K21 && Z00,252.0,0.050400
4,E78 && I70 && K21 && Z87,257.0,0.051400
4,E78 && I70 && MemberGender=F && Z00,518.0,0.103600
4,E78 && I70 && MemberGender=F && Z68,437.0,0.087400
4,E78 && I70 && MemberGender=F && Z86,386.0,0.077200
4,E78 && I70 && MemberGender=F && Z87,431.0,0.086200
4,E78 && I70 && MemberGender=F && ageGroup=greater_than_80,321.0,0.064200
4,E78 && I70 && MemberGender=M && Z00,303.0,0.060600
4,E78 && I70 && MemberGender=M && Z68,279.0,0.055800
4,E78 && I70 && MemberGender=M && Z87,297.0,0.059400
4,E78 && I70 && N18 && Z00,293.0,0.058600
4,E78 && I70 && N18 && Z87,285.0,0.057000
4,E78 && I70 && Z00 && Z68,622.0,0.124400
4,E78 && I70 && Z00 && Z82,258.0,0.051600
4,E78 && I70 && Z00 && Z86,524.0,0.104800
4,E78 && I70 && Z00 && Z87,604.0,0.120800
4,E78 && I70 && Z00 && ageGroup=greater_than_80,377.0,0.075400
4,E78 && I70 && Z68 && Z86,453.0,0.090600
4,E78 && I70 && Z68 && Z87,523.0,0.104600
4,E78 && I70 && Z68 && ageGroup=greater_than_80,306.0,0.061200
4,E78 && I70 && Z86 && Z87,553.0,0.110600
4,E78 && I70 && Z86 && ageGroup=greater_than_80,320.0,0.064000
4,E78 && I70 && Z87 && ageGroup=greater_than_80,355.0,0.071000
4,E78 && I73 && Z00 && Z68,277.0,0.055400
4,E78 && I73 && Z00 && Z86,254.0,0.050800
4,E78 && I73 && Z00 && Z87,281.0,0.056200
4,E78 && I73 && Z86 && Z87,287.0,0.057400
4,E78 && K21 && MemberGender=F && Z00,376.0,0.075200
4,E78 && K21 && MemberGender=F && Z68,327.0,0.065400
4,E78 && K21 && MemberGender=F && Z86,349.0,0.069800
4,E78 && K21 && MemberGender=F && Z87,398.0,0.079600
4,E78 && K21 && Z00 && Z68,419.0,0.083800
4,E78 && K21 && Z00 && Z86,367.0,0.073400
4,E78 && K21 && Z00 && Z87,434.0,0.086800
4,E78 && K21 && Z68 && Z86,331.0,0.066200
4,E78 && K21 && Z68 && Z87,401.0,0.080200
4,E78 && K21 && Z86 && Z87,469.0,0.093800
4,E78 && M19 && Z00 && Z68,250.0,0.050000
4,E78 && M19 && Z00 && Z87,253.0,0.050600
4,E78 && M19 && Z86 && Z87,254.0,0.050800
4,E78 && M25 && MemberGender=F && Z00,259.0,0.051800
4,E78 && M25 && MemberGender=F && Z87,273.0,0.054600
4,E78 && M25 && Z00 && Z68,290.0,0.058000
4,E78 && M25 && Z00 && Z86,260.0,0.052000
4,E78 && M25 && Z00 && Z87,307.0,0.061400
4,E78 && M25 && Z68 && Z87,278.0,0.055600
4,E78 && M25 && Z86 && Z87,327.0,0.065400
4,E78 && M54 && MemberGender=F && Z00,279.0,0.055800
4,E78 && M54 && MemberGender=F && Z87,288.0,0.057600
4,E78 && M54 && Z00 && Z68,315.0,0.063000
4,E78 && M54 && Z00 && Z86,270.0,0.054000
4,E78 && M54 && Z00 && Z87,329.0,0.065800
4,E78 && M54 && Z68 && Z86,253.0,0.050600
4,E78 && M54 && Z68 && Z87,315.0,0.063000
4,E78 && M54 && Z86 && Z87,333.0,0.066600
4,E78 && M81 && MemberGender=F && Z00,388.0,0.077600
4,E78 && M81 && MemberGender=F && Z68,299.0,0.059800
4,E78 && M81 && MemberGender=F && Z86,319.0,0.063800
4,E78 && M81 && MemberGender=F && Z87,353.0,0.070600
4,E78 && M81 && MemberGender=F && ageGroup=greater_than_80,250.0,0.050000
4,E78 && M81 && Z00 && Z68,276.0,0.055200
4,E78 && M81 && Z00 && Z86,272.0,0.054400
4,E78 && M81 && Z00 && Z87,301.0,0.060200
4,E78 && M81 && Z86 && Z87,298.0,0.059600
4,E78 && M85 && MemberGender=F && Z00,333.0,0.066600
4,E78 && M85 && MemberGender=F && Z68,291.0,0.058200
4,E78 && M85 && MemberGender=F && Z86,262.0,0.052400
4,E78 && M85 && MemberGender=F && Z87,295.0,0.059000
4,E78 && M85 && Z00 && Z68,281.0,0.056200
4,E78 && M85 && Z00 && Z87,267.0,0.053400
4,E78 && MemberGender=F && N18 && Z00,339.0,0.067800
4,E78 && MemberGender=F && N18 && Z68,302.0,0.060400
4,E78 && MemberGender=F && N18 && Z86,317.0,0.063400
4,E78 && MemberGender=F && N18 && Z87,335.0,0.067000
4,E78 && MemberGender=F && N18 && ageGroup=greater_than_80,312.0,0.062400
4,E78 && MemberGender=F && R73 && Z00,398.0,0.079600
4,E78 && MemberGender=F && R73 && Z68,331.0,0.066200
4,E78 && MemberGender=F && R73 && Z86,275.0,0.055000
4,E78 && MemberGender=F && R73 && Z87,316.0,0.063200
4,E78 && MemberGender=F && Z00 && Z68,972.0,0.194400
4,E78 && MemberGender=F && Z00 && Z72,286.0,0.057200
4,E78 && MemberGender=F && Z00 && Z79,300.0,0.060000
4,E78 && MemberGender=F && Z00 && Z82,427.0,0.085400
4,E78 && MemberGender=F && Z00 && Z83,293.0,0.058600
4,E78 && MemberGender=F && Z00 && Z86,778.0,0.155600
4,E78 && MemberGender=F && Z00 && Z87,895.0,0.179000
4,E78 && MemberGender=F && Z00 && ageGroup=between_70_and_75,408.0,0.081600
4,E78 && MemberGender=F && Z00 && ageGroup=between_75_and_80,275.0,0.055000
4,E78 && MemberGender=F && Z00 && ageGroup=greater_than_80,470.0,0.094000
4,E78 && MemberGender=F && Z60 && Z87,250.0,0.050000
4,E78 && MemberGender=F && Z63 && Z87,263.0,0.052600
4,E78 && MemberGender=F && Z68 && Z72,258.0,0.051600
4,E78 && MemberGender=F && Z68 && Z79,298.0,0.059600
4,E78 && MemberGender=F && Z68 && Z82,387.0,0.077400
4,E78 && MemberGender=F && Z68 && Z83,271.0,0.054200
4,E78 && MemberGender=F && Z68 && Z86,720.0,0.144000
4,E78 && MemberGender=F && Z68 && Z87,819.0,0.163800
4,E78 && MemberGender=F && Z68 && ageGroup=between_70_and_75,376.0,0.075200
4,E78 && MemberGender=F && Z68 && ageGroup=greater_than_80,409.0,0.081800
4,E78 && MemberGender=F && Z72 && Z87,287.0,0.057400
4,E78 && MemberGender=F && Z79 && Z86,289.0,0.057800
4,E78 && MemberGender=F && Z79 && Z87,323.0,0.064600
4,E78 && MemberGender=F && Z82 && Z86,361.0,0.072200
4,E78 && MemberGender=F && Z82 && Z87,410.0,0.082000
4,E78 && MemberGender=F && Z83 && Z87,271.0,0.054200
4,E78 && MemberGender=F && Z86 && Z87,865.0,0.173000
4,E78 && MemberGender=F && Z86 && ageGroup=between_70_and_75,276.0,0.055200
4,E78 && MemberGender=F && Z86 && ageGroup=greater_than_80,447.0,0.089400
4,E78 && MemberGender=F && Z87 && ageGroup=between_70_and_75,337.0,0.067400
4,E78 && MemberGender=F && Z87 && ageGroup=between_75_and_80,254.0,0.050800
4,E78 && MemberGender=F && Z87 && ageGroup=greater_than_80,474.0,0.094800
4,E78 && MemberGender=M && N18 && Z87,299.0,0.059800
4,E78 && MemberGender=M && N40 && Z00,281.0,0.056200
4,E78 && MemberGender=M && N40 && Z68,257.0,0.051400
4,E78 && MemberGender=M && N40 && Z86,270.0,0.054000
4,E78 && MemberGender=M && N40 && Z87,338.0,0.067600
4,E78 && MemberGender=M && R73 && Z87,263.0,0.052600
4,E78 && MemberGender=M && Z00 && Z68,664.0,0.132800
4,E78 && MemberGender=M && Z00 && Z72,266.0,0.053200
4,E78 && MemberGender=M && Z00 && Z86,519.0,0.103800
4,E78 && MemberGender=M && Z00 && Z87,644.0,0.128800
4,E78 && MemberGender=M && Z00 && ageGroup=between_70_and_75,265.0,0.053000
4,E78 && MemberGender=M && Z00 && ageGroup=greater_than_80,267.0,0.053400
4,E78 && MemberGender=M && Z68 && Z72,270.0,0.054000
4,E78 && MemberGender=M && Z68 && Z86,490.0,0.098000
4,E78 && MemberGender=M && Z68 && Z87,617.0,0.123400
4,E78 && MemberGender=M && Z68 && ageGroup=between_70_and_75,252.0,0.050400
4,E78 && MemberGender=M && Z72 && Z87,302.0,0.060400
4,E78 && MemberGender=M && Z79 && Z87,266.0,0.053200
4,E78 && MemberGender=M && Z82 && Z87,272.0,0.054400
4,E78 && MemberGender=M && Z86 && Z87,655.0,0.131000
4,E78 && MemberGender=M && Z87 && ageGroup=between_70_and_75,267.0,0.053400
4,E78 && MemberGender=M && Z87 && ageGroup=greater_than_80,306.0,0.061200
4,E78 && N18 && Z00 && Z68,419.0,0.083800
4,E78 && N18 && Z00 && Z86,382.0,0.076400
4,E78 && N18 && Z00 && Z87,434.0,0.086800
4,E78 && N18 && Z00 && ageGroup=greater_than_80,324.0,0.064800
4,E78 && N18 && Z68 && Z86,333.0,0.066600
4,E78 && N18 && Z68 && Z87,391.0,0.078200
4,E78 && N18 && Z68 && ageGroup=greater_than_80,265.0,0.053000
4,E78 && N18 && Z79 && Z87,261.0,0.052200
4,E78 && N18 && Z86 && Z87,459.0,0.091800
4,E78 && N18 && Z86 && ageGroup=greater_than_80,325.0,0.065000
4,E78 && N18 && Z87 && ageGroup=greater_than_80,353.0,0.070600
4,E78 && R73 && Z00 && Z68,498.0,0.099600
4,E78 && R73 && Z00 && Z86,398.0,0.079600
4,E78 && R73 && Z00 && Z87,459.0,0.091800
4,E78 && R73 && Z68 && Z86,366.0,0.073200
4,E78 && R73 && Z68 && Z87,424.0,0.084800
4,E78 && R73 && Z86 && Z87,426.0,0.085200
4,E78 && Z00 && Z60 && Z68,286.0,0.057200
4,E78 && Z00 && Z60 && Z86,262.0,0.052400
4,E78 && Z00 && Z60 && Z87,298.0,0.059600
4,E78 && Z00 && Z68 && Z72,448.0,0.089600
4,E78 && Z00 && Z68 && Z78,254.0,0.050800
4,E78 && Z00 && Z68 && Z79,408.0,0.081600
4,E78 && Z00 && Z68 && Z82,528.0,0.105600
4,E78 && Z00 && Z68 && Z83,375.0,0.075000
4,E78 && Z00 && Z68 && Z85,271.0,0.054200
4,E78 && Z00 && Z68 && Z86,996.0,0.199200
4,E78 && Z00 && Z68 && Z87,1181.0,0.236200
4,E78 && Z00 && Z68 && ageGroup=between_70_and_75,513.0,0.102600
4,E78 && Z00 && Z68 && ageGroup=between_75_and_80,347.0,0.069400
4,E78 && Z00 && Z68 && ageGroup=greater_than_80,499.0,0.099800
4,E78 && Z00 && Z72 && Z86,376.0,0.075200
4,E78 && Z00 && Z72 && Z87,450.0,0.090000
4,E78 && Z00 && Z79 && Z86,329.0,0.065800
4,E78 && Z00 && Z79 && Z87,391.0,0.078200
4,E78 && Z00 && Z82 && Z86,445.0,0.089000
4,E78 && Z00 && Z82 && Z87,520.0,0.104000
4,E78 && Z00 && Z83 && Z86,293.0,0.058600
4,E78 && Z00 && Z83 && Z87,355.0,0.071000
4,E78 && Z00 && Z85 && Z86,266.0,0.053200
4,E78 && Z00 && Z85 && Z87,282.0,0.056400
4,E78 && Z00 && Z86 && Z87,1096.0,0.219200
4,E78 && Z00 && Z86 && ageGroup=between_70_and_75,354.0,0.070800
4,E78 && Z00 && Z86 && ageGroup=between_75_and_80,290.0,0.058000
4,E78 && Z00 && Z86 && ageGroup=greater_than_80,476.0,0.095200
4,E78 && Z00 && Z87 && Z98,274.0,0.054800
4,E78 && Z00 && Z87 && ageGroup=between_70_and_75,444.0,0.088800
4,E78 && Z00 && Z87 && ageGroup=between_75_and_80,331.0,0.066200
4,E78 && Z00 && Z87 && ageGroup=greater_than_80,530.0,0.106000
4,E78 && Z60 && Z68 && Z87,266.0,0.053200
4,E78 && Z60 && Z86 && Z87,307.0,0.061400
4,E78 && Z63 && Z86 && Z87,260.0,0.052000
4,E78 && Z68 && Z72 && Z86,359.0,0.071800
4,E78 && Z68 && Z72 && Z87,432.0,0.086400
4,E78 && Z68 && Z79 && Z86,327.0,0.065400
4,E78 && Z68 && Z79 && Z87,393.0,0.078600
4,E78 && Z68 && Z82 && Z86,412.0,0.082400
4,E78 && Z68 && Z82 && Z87,491.0,0.098200
4,E78 && Z68 && Z83 && Z86,272.0,0.054400
4,E78 && Z68 && Z83 && Z87,339.0,0.067800
4,E78 && Z68 && Z85 && Z87,264.0,0.052800
4,E78 && Z68 && Z86 && Z87,1030.0,0.206000
4,E78 && Z68 && Z86 && ageGroup=between_70_and_75,356.0,0.071200
4,E78 && Z68 && Z86 && ageGroup=between_75_and_80,269.0,0.053800
4,E78 && Z68 && Z86 && ageGroup=greater_than_80,403.0,0.080600
4,E78 && Z68 && Z87 && Z98,259.0,0.051800
4,E78 && Z68 && Z87 && ageGroup=between_70_and_75,438.0,0.087600
4,E78 && Z68 && Z87 && ageGroup=between_75_and_80,310.0,0.062000
4,E78 && Z68 && Z87 && ageGroup=greater_than_80,440.0,0.088000
4,E78 && Z72 && Z86 && Z87,428.0,0.085600
4,E78 && Z79 && Z86 && Z87,420.0,0.084000
4,E78 && Z82 && Z86 && Z87,497.0,0.099400
4,E78 && Z83 && Z86 && Z87,323.0,0.064600
4,E78 && Z85 && Z86 && Z87,311.0,0.062200
4,E78 && Z86 && Z87 && Z98,283.0,0.056600
4,E78 && Z86 && Z87 && ageGroup=between_70_and_75,394.0,0.078800
4,E78 && Z86 && Z87 && ageGroup=between_75_and_80,340.0,0.068000
4,E78 && Z86 && Z87 && ageGroup=greater_than_80,569.0,0.113800
4,G47 && I10 && Z86 && Z87,261.0,0.052200
4,G47 && Z00 && Z68 && Z87,281.0,0.056200
4,G47 && Z00 && Z86 && Z87,292.0,0.058400
4,G47 && Z68 && Z86 && Z87,264.0,0.052800
4,I10 && I12 && N18 && Z00,271.0,0.054200
4,I10 && I12 && N18 && Z86,259.0,0.051800
4,I10 && I12 && N18 && Z87,300.0,0.060000
4,I10 && I25 && Z86 && Z87,270.0,0.054000
4,I10 && I70 && MemberGender=F && Z00,444.0,0.088800
4,I10 && I70 && MemberGender=F && Z68,376.0,0.075200
4,I10 && I70 && MemberGender=F && Z86,331.0,0.066200
4,I10 && I70 && MemberGender=F && Z87,370.0,0.074000
4,I10 && I70 && MemberGender=F && ageGroup=greater_than_80,285.0,0.057000
4,I10 && I70 && MemberGender=M && Z00,259.0,0.051800
4,I10 && I70 && MemberGender=M && Z87,253.0,0.050600
4,I10 && I70 && Z00 && Z68,528.0,0.105600
4,I10 && I70 && Z00 && Z82,256.0,0.051200
4,I10 && I70 && Z00 && Z86,458.0,0.091600
4,I10 && I70 && Z00 && Z87,516.0,0.103200
4,I10 && I70 && Z00 && ageGroup=greater_than_80,329.0,0.065800
4,I10 && I70 && Z68 && Z86,394.0,0.078800
4,I10 && I70 && Z68 && Z87,449.0,0.089800
4,I10 && I70 && Z68 && ageGroup=greater_than_80,265.0,0.053000
4,I10 && I70 && Z86 && Z87,474.0,0.094800
4,I10 && I70 && Z86 && ageGroup=greater_than_80,278.0,0.055600
4,I10 && I70 && Z87 && ageGroup=greater_than_80,305.0,0.061000
4,I10 && K21 && MemberGender=F && Z00,300.0,0.060000
4,I10 && K21 && MemberGender=F && Z68,253.0,0.050600
4,I10 && K21 && MemberGender=F && Z86,298.0,0.059600
4,I10 && K21 && MemberGender=F && Z87,327.0,0.065400
4,I10 && K21 && Z00 && Z68,313.0,0.062600
4,I10 && K21 && Z00 && Z86,298.0,0.059600
4,I10 && K21 && Z00 && Z87,340.0,0.068000
4,I10 && K21 && Z68 && Z86,264.0,0.052800
4,I10 && K21 && Z68 && Z87,309.0,0.061800
4,I10 && K21 && Z86 && Z87,391.0,0.078200
4,I10 && M25 && Z86 && Z87,256.0,0.051200
4,I10 && M54 && Z00 && Z87,255.0,0.051000
4,I10 && M54 && Z86 && Z87,274.0,0.054800
4,I10 && M81 && MemberGender=F && Z00,288.0,0.057600
4,I10 && M81 && MemberGender=F && Z87,262.0,0.052400
4,I10 && M85 && MemberGender=F && Z00,251.0,0.050200
4,I10 && MemberGender=F && R73 && Z00,279.0,0.055800
4,I10 && MemberGender=F && Z00 && Z68,733.0,0.146600
4,I10 && MemberGender=F && Z00 && Z82,396.0,0.079200
4,I10 && MemberGender=F && Z00 && Z86,592.0,0.118400
4,I10 && MemberGender=F && Z00 && Z87,668.0,0.133600
4,I10 && MemberGender=F && Z00 && ageGroup=between_70_and_75,286.0,0.057200
4,I10 && MemberGender=F && Z00 && ageGroup=greater_than_80,411.0,0.082200
4,I10 && MemberGender=F && Z68 && Z82,349.0,0.069800
4,I10 && MemberGender=F && Z68 && Z86,551.0,0.110200
4,I10 && MemberGender=F && Z68 && Z87,618.0,0.123600
4,I10 && MemberGender=F && Z68 && ageGroup=between_70_and_75,264.0,0.052800
4,I10 && MemberGender=F && Z68 && ageGroup=greater_than_80,354.0,0.070800
4,I10 && MemberGender=F && Z79 && Z87,282.0,0.056400
4,I10 && MemberGender=F && Z82 && Z86,347.0,0.069400
4,I10 && MemberGender=F && Z82 && Z87,388.0,0.077600
4,I10 && MemberGender=F && Z86 && Z87,689.0,0.137800
4,I10 && MemberGender=F && Z86 && ageGroup=greater_than_80,399.0,0.079800
4,I10 && MemberGender=F && Z87 && ageGroup=greater_than_80,417.0,0.083400
4,I10 && MemberGender=M && N40 && Z87,279.0,0.055800
4,I10 && MemberGender=M && Z00 && Z68,524.0,0.104800
4,I10 && MemberGender=M && Z00 && Z86,409.0,0.081800
4,I10 && MemberGender=M && Z00 && Z87,497.0,0.099400
4,I10 && MemberGender=M && Z68 && Z86,387.0,0.077400
4,I10 && MemberGender=M && Z68 && Z87,473.0,0.094600
4,I10 && MemberGender=M && Z86 && Z87,529.0,0.105800
4,I10 && MemberGender=M && Z87 && ageGroup=greater_than_80,266.0,0.053200
4,I10 && N18 && Z00 && Z68,304.0,0.060800
4,I10 && N18 && Z00 && Z86,287.0,0.057400
4,I10 && N18 && Z00 && Z87,324.0,0.064800
4,I10 && N18 && Z68 && Z87,294.0,0.058800
4,I10 && N18 && Z86 && Z87,346.0,0.069200
4,I10 && N18 && Z87 && ageGroup=greater_than_80,261.0,0.052200
4,I10 && R73 && Z00 && Z68,356.0,0.071200
4,I10 && R73 && Z00 && Z86,284.0,0.056800
4,I10 && R73 && Z00 && Z87,322.0,0.064400
4,I10 && R73 && Z68 && Z86,266.0,0.053200
